id,企業名,company_id,査定依頼可能エリア,市区町村,city_id,店舗名,郵便番号,電話番号,FAX番号,営業時間,定休日,キャッチコピー,紹介文,以降住所,ieul_店舗id
388,Speee379不動産,379,"823,824,825,826",射水市,835,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee379不動産にお任せください,Speee379不動産にお任せください！東京都の不動産売却の実績多数です。,高場新町２丁目,388
389,Speee380不動産,380,"1080,1081,1082,1083",豊田市,1067,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee380不動産にお任せください,Speee380不動産にお任せください！東京都の不動産売却の実績多数です。,坂上町休石,389
390,Speee381不動産,381,"1079,1080,1081,1082",刈谷市,1108,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee381不動産にお任せください,Speee381不動産にお任せください！東京都の不動産売却の実績多数です。,山池町４丁目,390
391,Speee382不動産,382,"1477,1478,1479,1480",福山市,1485,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee382不動産にお任せください,Speee382不動産にお任せください！東京都の不動産売却の実績多数です。,幕山台３丁目,391
392,Speee383不動産,383,"310,311,312,313",北秋田市,332,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee383不動産にお任せください,Speee383不動産にお任せください！東京都の不動産売却の実績多数です。,綴子字日景沢出口,392
393,Speee384不動産,384,"1078,1079,1080,1081",碧南市,1068,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee384不動産にお任せください,Speee384不動産にお任せください！東京都の不動産売却の実績多数です。,大堤町２丁目,393
394,Speee385不動産,385,"275,276,277,278",栗原市,291,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee385不動産にお任せください,Speee385不動産にお任せください！東京都の不動産売却の実績多数です。,一迫真坂字清水御免頭,394
395,Speee386不動産,386,"310,311,312,313",北秋田市,332,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee386不動産にお任せください,Speee386不動産にお任せください！東京都の不動産売却の実績多数です。,阿仁一ノ又鉱山字一ノ又,395
396,Speee387不動産,387,"277,278,279,280",大崎市,283,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee387不動産にお任せください,Speee387不動産にお任せください！東京都の不動産売却の実績多数です。,鹿島台船越字菖蒲沢,396
397,Speee388不動産,388,"327,328,329,330",鶴岡市,367,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee388不動産にお任せください,Speee388不動産にお任せください！東京都の不動産売却の実績多数です。,羽黒町手向字東高森,397
398,Speee389不動産,389,"231,232,233,234",花巻市,265,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee389不動産にお任せください,Speee389不動産にお任せください！東京都の不動産売却の実績多数です。,大畑第７地割,398
399,Speee390不動産,390,"1061,1062,1063,1064",名古屋市瑞穂区,1103,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee390不動産にお任せください,Speee390不動産にお任せください！東京都の不動産売却の実績多数です。,佐渡町２丁目,399
400,Speee391不動産,391,"307,308,309,310",由利本荘市,314,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee391不動産にお任せください,Speee391不動産にお任せください！東京都の不動産売却の実績多数です。,鳥海町栗沢字家ノ前,400
401,Speee392不動産,392,"1071,1072,1073,1074",岡崎市,1118,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee392不動産にお任せください,Speee392不動産にお任せください！東京都の不動産売却の実績多数です。,千万町町字巴下,401
402,Speee393不動産,393,"1100,1101,1102,1103",愛西市,1089,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee393不動産にお任せください,Speee393不動産にお任せください！東京都の不動産売却の実績多数です。,渕高町蔭島,402
403,Speee394不動産,394,"1099,1100,1101,1102",田原市,1125,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee394不動産にお任せください,Speee394不動産にお任せください！東京都の不動産売却の実績多数です。,長沢町馬道下,403
404,Speee395不動産,395,"277,278,279,280",大崎市,283,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee395不動産にお任せください,Speee395不動産にお任せください！東京都の不動産売却の実績多数です。,古川馬放字大田,404
405,Speee396不動産,396,"1232,1233,1234,1235",堺市中区,1261,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee396不動産にお任せください,Speee396不動産にお任せください！東京都の不動産売却の実績多数です。,三原台３丁５９−１５,405
406,Speee397不動産,397,"335,336,337,338",東根市,356,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee397不動産にお任せください,Speee397不動産にお任せください！東京都の不動産売却の実績多数です。,神町東２丁目,406
407,Speee398不動産,398,"361,362,363,364",会津若松市,425,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee398不動産にお任せください,Speee398不動産にお任せください！東京都の不動産売却の実績多数です。,東山町大字湯川字天沢乙,407
408,Speee399不動産,399,"1194,1195,1196,1197",南丹市,1214,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee399不動産にお任せください,Speee399不動産にお任せください！東京都の不動産売却の実績多数です。,美山町福居東脇,408
409,Speee400不動産,400,"311,312,313,314",にかほ市,329,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee400不動産にお任せください,Speee400不動産にお任せください！東京都の不動産売却の実績多数です。,前川字西山新畑,409
410,Speee401不動産,401,"301,302,303,304",能代市,324,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee401不動産にお任せください,Speee401不動産にお任せください！東京都の不動産売却の実績多数です。,二ツ井町小繋字恋の沢,410
411,Speee402不動産,402,"1080,1081,1082,1083",豊田市,1067,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee402不動産にお任せください,Speee402不動産にお任せください！東京都の不動産売却の実績多数です。,豊松町犬石,411
412,Speee403不動産,403,"302,303,304,305",横手市,317,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee403不動産にお任せください,Speee403不動産にお任せください！東京都の不動産売却の実績多数です。,大雄字赤沼,412
413,Speee404不動産,404,"328,329,330,331",酒田市,348,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee404不動産にお任せください,Speee404不動産にお任せください！東京都の不動産売却の実績多数です。,局字惣田,413
414,Speee405不動産,405,"360,361,362,363",福島市,399,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee405不動産にお任せください,Speee405不動産にお任せください！東京都の不動産売却の実績多数です。,飯野町字渋井,414
415,Speee406不動産,406,"265,266,267,268",仙台市泉区,276,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee406不動産にお任せください,Speee406不動産にお任せください！東京都の不動産売却の実績多数です。,朴沢字原,415
416,Speee407不動産,407,"969,970,971,972",岐阜市,1010,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee407不動産にお任せください,Speee407不動産にお任せください！東京都の不動産売却の実績多数です。,芋島２丁目,416
417,Speee408不動産,408,"328,329,330,331",酒田市,348,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee408不動産にお任せください,Speee408不動産にお任せください！東京都の不動産売却の実績多数です。,本楯字杉ノ崎,417
418,Speee409不動産,409,"265,266,267,268",仙台市泉区,276,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee409不動産にお任せください,Speee409不動産にお任せください！東京都の不動産売却の実績多数です。,加茂４丁目,418
419,Speee410不動産,410,"365,366,367,368",須賀川市,383,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee410不動産にお任せください,Speee410不動産にお任せください！東京都の不動産売却の実績多数です。,今泉字鼠内,419
420,Speee411不動産,411,"193,194,195,196",十和田市,201,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee411不動産にお任せください,Speee411不動産にお任せください！東京都の不動産売却の実績多数です。,大字伝法寺字上ミ沢,420
421,Speee412不動産,412,"1080,1081,1082,1083",豊田市,1067,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee412不動産にお任せください,Speee412不動産にお任せください！東京都の不動産売却の実績多数です。,中切町足ノ口,421
422,Speee413不動産,413,"364,365,366,367",白河市,414,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee413不動産にお任せください,Speee413不動産にお任せください！東京都の不動産売却の実績多数です。,旗宿東峯,422
423,Speee414不動産,414,"274,275,276,277",登米市,272,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee414不動産にお任せください,Speee414不動産にお任せください！東京都の不動産売却の実績多数です。,石越町北郷字新西,423
424,Speee415不動産,415,"361,362,363,364",会津若松市,425,,329-1224,03-0000-0000,03-0000-0000,平日9:00～18:00,水曜日、祝日、GW、他,不動産の売却はSpeee415不動産にお任せください,Speee415不動産にお任せください！東京都の不動産売却の実績多数です。,河東町八田字清水原,424
